A,Y,W,Z,X_race,X_sex,X_faminc_2000
20.0,12.002474335450016,10.819778284410283,16.0,3,1,332808.0
10.0,10.404262840448617,10.341742483467284,16.0,3,1,30000.0
17.0,10.621327345686446,10.126631103850338,16.0,3,1,90000.0
16.0,10.46310334047155,10.596634733096073,16.0,3,1,96000.0
15.0,9.798127036878302,10.621327345686446,17.0,3,2,68200.0
12.0,9.998797732340453,10.819778284410283,12.0,3,2,67000.0
12.0,10.308952660644293,10.308952660644293,12.0,3,1,89100.0
12.0,8.517193191416238,11.082142548877775,14.0,3,2,69000.0
12.0,10.819778284410283,6.626717749249025,13.0,3,1,50584.0
12.0,10.482793916672314,9.615805480084347,12.0,3,1,53005.0
12.0,8.006367567650246,9.903487552536127,12.0,3,1,8000.0
12.0,9.680344001221918,9.680344001221918,13.0,3,1,46260.0
12.0,9.769956159911606,10.165851817003619,12.0,3,2,50200.0
13.0,8.922658299524402,10.545341438708522,15.0,3,2,29620.0
20.0,10.532096211958502,10.085809109330082,18.0,3,1,38600.0
12.0,10.308952660644293,9.615805480084347,5.0,3,1,46600.0
9.0,9.433483923290392,7.170119543449628,10.0,3,1,27000.0
16.0,10.043249494911286,10.308952660644293,12.0,3,2,66000.0
12.0,10.46310334047155,9.740968623038354,12.0,3,1,57000.0
12.0,7.937374696163295,10.596634733096073,12.0,3,2,84000.0
15.0,8.517193191416238,10.21464198117305,14.0,3,2,
12.0,10.596634733096073,10.46310334047155,11.0,3,2,85800.0
14.0,10.545341438708522,9.546812608597396,15.0,1,2,28000.0
18.0,9.546812608597396,10.341742483467284,6.0,3,2,
12.0,10.691944912900398,9.104979856318357,12.0,3,1,45000.0
20.0,10.126631103850338,9.95227771670556,14.0,3,1,81525.0
16.0,11.002099841204238,10.165851817003619,16.0,1,1,
15.0,8.517193191416238,10.404262840448617,19.0,3,2,40513.0
12.0,10.126631103850338,9.798127036878302,13.0,3,1,23131.0
12.0,8.294049640102028,10.308952660644293,5.0,3,2,10000.0
16.0,10.203592144986466,9.680344001221918,16.0,3,1,70000.0
12.0,9.798127036878302,10.596634733096073,12.0,3,2,45800.0
8.0,10.819778284410283,9.680344001221918,12.0,3,1,72000.0
12.0,9.680344001221918,10.596634733096073,8.0,3,2,66000.0
12.0,9.95227771670556,9.998797732340453,20.0,3,2,24500.0
12.0,9.903487552536127,10.46310334047155,12.0,2,2,59000.0
12.0,12.002474335450016,9.047821442478408,0.0,2,1,
10.0,9.615805480084347,9.903487552536127,6.0,3,2,34000.0
12.0,9.740968623038354,10.545341438708522,12.0,3,2,39200.0
12.0,10.085809109330082,6.396929655216146,0.0,3,1,42000.0
13.0,10.819778284410283,8.85366542803745,13.0,1,1,52000.0
11.0,10.933106969717286,10.165851817003619,12.0,1,1,76000.0
12.0,11.385092093460344,10.165851817003619,13.0,1,1,90000.0
16.0,11.225243392518447,10.596634733096073,0.0,2,2,75500.0
12.0,10.373491181781864,10.126631103850338,12.0,2,1,
13.0,10.085809109330082,10.46310334047155,14.0,2,2,
16.0,11.082142548877775,10.645424897265505,18.0,2,1,130000.0
14.0,9.615805480084347,9.903487552536127,12.0,1,1,38.0
16.0,9.903487552536127,9.798127036878302,12.0,1,1,48000.0
15.0,10.799575577092764,10.46310334047155,8.0,1,2,107000.0
14.0,10.87804719253426,9.903487552536127,14.0,1,1,69500.0
16.0,9.998797732340453,10.819778284410283,14.0,2,1,
12.0,9.546812608597396,6.907755278982137,12.0,2,2,15000.0
12.0,7.600902459542082,10.210972252284089,14.0,2,1,64000.0
10.0,10.46310334047155,10.126631103850338,10.0,1,1,85000.0
18.0,12.002474335450016,8.006367567650246,12.0,1,1,147200.0
17.0,10.341742483467284,9.472704636443673,14.0,2,2,50000.0
12.0,9.798127036878302,7.772331575169614,10.0,2,2,51720.0
16.0,9.615805480084347,9.680344001221918,9.0,2,1,
12.0,8.987196820661973,9.104979856318357,0.0,2,2,14000.0
12.0,9.546812608597396,9.392661928770137,12.0,2,2,32000.0
16.0,12.002474335450016,10.085809109330082,16.0,2,1,182600.0
18.0,10.558413520275876,10.621327345686446,14.0,1,2,95000.0
11.0,10.46310334047155,10.126631103850338,12.0,2,2,17440.0
15.0,9.392661928770137,9.615805480084347,16.0,2,1,23000.0
14.0,10.448714603019452,7.438383530044307,13.0,2,2,38000.0
12.0,11.184421397998193,10.819778284410283,14.0,1,1,40964.0
13.0,10.714417768752456,9.259130536145614,14.0,3,1,73200.0
14.0,9.903487552536127,10.596634733096073,4.0,1,2,67000.0
